Date,^GSPC
1980-01-14,52930000
1980-01-15,52320000
1980-01-16,67700000
1980-01-17,54170000
1980-01-18,47150000
1980-01-21,48040000
1980-01-22,50620000
1980-01-23,50730000
1980-01-24,59070000
1980-01-25,47100000
1980-01-28,53620000
1980-01-29,55480000
1980-01-30,51170000
1980-01-31,65900000
1980-02-01,46610000
1980-02-04,43070000
1980-02-05,41880000
1980-02-06,51950000
1980-02-07,57690000
1980-02-08,57860000
1980-02-11,58660000
1980-02-12,48090000
1980-02-13,65230000
1980-02-14,50540000
1980-02-15,46680000
1980-02-19,39480000
1980-02-20,44340000
1980-02-21,51530000
1980-02-22,48210000
1980-02-25,39140000
1980-02-26,40000000
1980-02-27,46430000
1980-02-28,40330000
1980-02-29,38810000
1980-03-03,38690000
1980-03-04,44310000
1980-03-05,49240000
1980-03-06,49610000
1980-03-07,50950000
1980-03-10,43750000
1980-03-11,41350000
1980-03-12,37990000
1980-03-13,33070000
1980-03-14,35180000
1980-03-17,37020000
1980-03-18,47340000
1980-03-19,36520000
1980-03-20,32580000
1980-03-21,32220000
1980-03-24,39230000
1980-03-25,43790000
1980-03-26,37370000
1980-03-27,63680000
1980-03-28,46720000
1980-03-31,35840000
1980-04-01,32230000
1980-04-02,35210000
1980-04-03,27970000
1980-04-07,29130000
1980-04-08,31700000
1980-04-09,33020000
1980-04-10,33940000
1980-04-11,29960000
1980-04-14,23060000
1980-04-15,26670000
1980-04-16,39730000
1980-04-17,32770000
1980-04-18,26880000
1980-04-21,27560000
1980-04-22,47920000
1980-04-23,42620000
1980-04-24,35790000
1980-04-25,28590000
1980-04-28,30600000
1980-04-29,27940000
1980-04-30,30850000
1980-05-01,32480000
1980-05-02,28040000
1980-05-05,34090000
1980-05-06,40160000
1980-05-07,42600000
1980-05-08,39280000
1980-05-09,30280000
1980-05-12,28220000
1980-05-13,35460000
1980-05-14,40840000
1980-05-15,41120000
1980-05-16,31710000
1980-05-19,30970000
1980-05-20,31800000
1980-05-21,34830000
1980-05-22,41040000
1980-05-23,45790000
1980-05-27,40810000
1980-05-28,38580000
1980-05-29,42000000
1980-05-30,34820000
1980-06-02,32710000
1980-06-03,33150000
1980-06-04,44180000
1980-06-05,49070000
1980-06-06,37230000
1980-06-09,36820000
1980-06-10,42030000
1980-06-11,43800000
1980-06-12,47300000
1980-06-13,41880000
1980-06-16,36190000
1980-06-17,41990000
1980-06-18,41960000
1980-06-19,38280000
1980-06-20,36530000
1980-06-23,34180000
1980-06-24,37730000
1980-06-25,46500000
1980-06-26,45110000
1980-06-27,33110000
1980-06-30,29910000
1980-07-01,34340000
1980-07-02,42950000
1980-07-03,47230000
1980-07-07,42540000
1980-07-08,45830000
1980-07-09,52010000
1980-07-10,43730000
1980-07-11,38310000
1980-07-14,45500000
1980-07-15,60920000
1980-07-16,49140000
1980-07-17,48850000
1980-07-18,58040000
1980-07-21,42750000
1980-07-22,52230000
1980-07-23,45890000
1980-07-24,42420000
1980-07-25,36250000
1980-07-28,35330000
1980-07-29,44840000
1980-07-30,58060000
1980-07-31,54610000
1980-08-01,46440000
1980-08-04,41550000
1980-08-05,45510000
1980-08-06,45050000
1980-08-07,61820000
1980-08-08,58860000
1980-08-11,44690000
1980-08-12,52050000
1980-08-13,44350000
1980-08-14,47700000
1980-08-15,47780000
1980-08-18,41890000
1980-08-19,41930000
1980-08-20,42560000
1980-08-21,50770000
1980-08-22,58210000
1980-08-25,35400000
1980-08-26,41700000
1980-08-27,44000000
1980-08-28,39890000
1980-08-29,33510000
1980-09-02,35290000
1980-09-03,52370000
1980-09-04,59030000
1980-09-05,37990000
1980-09-08,42050000
1980-09-09,44460000
1980-09-10,51430000
1980-09-11,44770000
1980-09-12,47180000
1980-09-15,44630000
1980-09-16,57290000
1980-09-17,63990000
1980-09-18,63390000
1980-09-19,53780000
1980-09-22,53140000
1980-09-23,64390000
1980-09-24,56860000
1980-09-25,49510000
1980-09-26,49460000
1980-09-29,46410000
1980-09-30,40290000
1980-10-01,48720000
1980-10-02,46160000
1980-10-03,47510000
1980-10-06,50130000
1980-10-07,50310000
1980-10-08,46580000
1980-10-09,43980000
1980-10-10,44040000
1980-10-13,31360000
1980-10-14,48830000
1980-10-15,48260000
1980-10-16,65450000
1980-10-17,43920000
1980-10-20,40910000
1980-10-21,51220000
1980-10-22,43060000
1980-10-23,49200000
1980-10-24,41050000
1980-10-27,34430000
1980-10-28,40300000
1980-10-29,37200000
1980-10-30,39060000
1980-10-31,40110000
1980-11-03,35820000
1980-11-05,84080000
1980-11-06,48890000
1980-11-07,40070000
1980-11-10,35720000
1980-11-11,41520000
1980-11-12,58500000
1980-11-13,69340000
1980-11-14,71630000
1980-11-17,50260000
1980-11-18,70380000
1980-11-19,69230000
1980-11-20,60180000
1980-11-21,55950000
1980-11-24,51120000
1980-11-25,55840000
1980-11-26,55340000
1980-11-28,34240000
1980-12-01,48180000
1980-12-02,52340000
1980-12-03,43430000
1980-12-04,51170000
1980-12-05,51990000
1980-12-08,53390000
1980-12-09,53220000
1980-12-10,49860000
1980-12-11,60220000
1980-12-12,39530000
1980-12-15,39700000
1980-12-16,41630000
1980-12-17,50800000
1980-12-18,69570000
1980-12-19,50770000
1980-12-22,51950000
1980-12-23,55260000
1980-12-24,29490000
1980-12-26,16130000
1980-12-29,36060000
1980-12-30,39750000
1980-12-31,41210000
1981-01-02,28870000
1981-01-05,58710000
1981-01-06,67400000
1981-01-07,92890000
1981-01-08,55350000
1981-01-09,50190000
1981-01-12,48760000
1981-01-13,40890000
1981-01-14,41390000
1981-01-15,39640000
1981-01-16,43260000
1981-01-19,36470000
1981-01-20,41750000
1981-01-21,39190000
1981-01-22,39880000
1981-01-23,37220000
1981-01-26,35380000
1981-01-27,42260000
1981-01-28,36690000
1981-01-29,38170000
1981-01-30,41160000
1981-02-02,44070000
1981-02-03,45950000
1981-02-04,45520000
1981-02-05,45320000
1981-02-06,45820000
1981-02-09,38330000
1981-02-10,40820000
1981-02-11,37770000
1981-02-12,34700000
1981-02-13,33360000
1981-02-17,37940000
1981-02-18,40410000
1981-02-19,41630000
1981-02-20,41900000
1981-02-23,39590000
1981-02-24,43960000
1981-02-25,45710000
1981-02-26,60300000
1981-02-27,53210000
1981-03-02,47710000
1981-03-03,48730000
1981-03-04,47260000
1981-03-05,45380000
1981-03-06,43940000
1981-03-09,46180000
1981-03-10,56610000
1981-03-11,47390000
1981-03-12,54640000
1981-03-13,68290000
1981-03-16,49940000
1981-03-17,65920000
1981-03-18,55740000
1981-03-19,62440000
1981-03-20,61980000
1981-03-23,57880000
1981-03-24,66400000
1981-03-25,56320000
1981-03-26,60370000
1981-03-27,46930000
1981-03-30,33500000
1981-03-31,50980000
1981-04-01,54880000
1981-04-02,52570000
1981-04-03,48680000
1981-04-06,43190000
1981-04-07,44540000
1981-04-08,48000000
1981-04-09,59520000
1981-04-10,58130000
1981-04-13,49860000
1981-04-14,48350000
1981-04-15,56040000
1981-04-16,52950000
1981-04-20,51020000
1981-04-21,60280000
1981-04-22,60660000
1981-04-23,64200000
1981-04-24,60000000
1981-04-27,51080000
1981-04-28,58210000
1981-04-29,53340000
1981-04-30,47970000
1981-05-01,48360000
1981-05-04,40430000
1981-05-05,49000000
1981-05-06,47100000
1981-05-07,42590000
1981-05-08,41860000
1981-05-11,37640000
1981-05-12,40440000
1981-05-13,42600000
1981-05-14,42750000
1981-05-15,45460000
1981-05-18,42510000
1981-05-19,42220000
1981-05-20,42370000
1981-05-21,46820000
1981-05-22,40710000
1981-05-26,42760000
1981-05-27,58730000
1981-05-28,59500000
1981-05-29,51580000
1981-06-01,62170000
1981-06-02,53930000
1981-06-03,54700000
1981-06-04,48940000
1981-06-05,47180000
1981-06-08,41580000
1981-06-09,44600000
1981-06-10,53200000
1981-06-11,59530000
1981-06-12,60790000
1981-06-15,63350000
1981-06-16,57780000
1981-06-17,55470000
1981-06-18,48400000
1981-06-19,46430000
1981-06-22,41790000
1981-06-23,51840000
1981-06-24,46650000
1981-06-25,43920000
1981-06-26,39240000
1981-06-29,37930000
1981-06-30,41550000
1981-07-01,49080000
1981-07-02,45100000
1981-07-06,44590000
1981-07-07,53560000
1981-07-08,46000000
1981-07-09,45510000
1981-07-10,39950000
1981-07-13,38100000
1981-07-14,45230000
1981-07-15,48950000
1981-07-16,39010000
1981-07-17,42780000
1981-07-20,40240000
1981-07-21,47280000
1981-07-22,47500000
1981-07-23,41790000
1981-07-24,38880000
1981-07-27,39610000
1981-07-28,38160000
1981-07-29,37610000
1981-07-30,41560000
1981-07-31,43480000
1981-08-03,39650000
1981-08-04,39460000
1981-08-05,54290000
1981-08-06,52070000
1981-08-07,38370000
1981-08-10,38370000
1981-08-11,52600000
1981-08-12,53650000
1981-08-13,42460000
1981-08-14,42580000
1981-08-17,40840000
1981-08-18,47270000
1981-08-19,39390000
1981-08-20,38270000
1981-08-21,37670000
1981-08-24,46750000
1981-08-25,54600000
1981-08-26,39980000
1981-08-27,43900000
1981-08-28,38020000
1981-08-31,40360000
1981-09-01,45110000
1981-09-02,37570000
1981-09-03,41730000
1981-09-04,42760000
1981-09-08,47340000
1981-09-09,43910000
1981-09-10,47430000
1981-09-11,42170000
1981-09-14,34040000
1981-09-15,38580000
1981-09-16,43660000
1981-09-17,48300000
1981-09-18,47350000
1981-09-21,44570000
1981-09-22,46830000
1981-09-23,52700000
1981-09-24,48880000
1981-09-25,54390000
1981-09-28,61320000
1981-09-29,49800000
1981-09-30,40700000
1981-10-01,41600000
1981-10-02,54540000
1981-10-05,51290000
1981-10-06,45460000
1981-10-07,50030000
1981-10-08,47090000
1981-10-09,50060000
1981-10-12,30030000
1981-10-13,43360000
1981-10-14,40260000
1981-10-15,42830000
1981-10-16,37800000
1981-10-19,41590000
1981-10-20,51530000
1981-10-21,48490000
1981-10-22,40630000
1981-10-23,41990000
1981-10-26,38210000
1981-10-27,53030000
1981-10-28,48100000
1981-10-29,40070000
1981-10-30,59570000
1981-11-02,65100000
1981-11-03,54620000
1981-11-04,53450000
1981-11-05,50860000
1981-11-06,43270000
1981-11-09,48310000
1981-11-10,53940000
1981-11-11,41920000
1981-11-12,55720000
1981-11-13,45550000
1981-11-16,43740000
1981-11-17,43190000
1981-11-18,49980000
1981-11-19,48890000
1981-11-20,52010000
1981-11-23,45250000
1981-11-24,53200000
1981-11-25,58570000
1981-11-27,32770000
1981-11-30,47580000
1981-12-01,53980000
1981-12-02,44510000
1981-12-03,43770000
1981-12-04,55040000
1981-12-07,45720000
1981-12-08,45140000
1981-12-09,44810000
1981-12-10,47020000
1981-12-11,45850000
1981-12-14,44740000
1981-12-15,44130000
1981-12-16,42770000
1981-12-17,47230000
1981-12-18,50940000
1981-12-21,41290000
1981-12-22,48320000
1981-12-23,42910000
1981-12-24,23940000
1981-12-28,28320000
1981-12-29,35300000
1981-12-30,42960000
1981-12-31,40780000
1982-01-04,36760000
1982-01-05,47510000
1982-01-06,51510000
1982-01-07,43410000
1982-01-08,42050000
1982-01-11,51900000
1982-01-12,49800000
1982-01-13,49130000
1982-01-14,42940000
1982-01-15,43310000
1982-01-18,44920000
1982-01-19,45070000
1982-01-20,48860000
1982-01-21,48610000
1982-01-22,44370000
1982-01-25,43170000
1982-01-26,44870000
1982-01-27,50060000
1982-01-28,66690000
1982-01-29,73400000
1982-02-01,47720000
1982-02-02,45020000
1982-02-03,49560000
1982-02-04,53300000
1982-02-05,53350000
1982-02-08,48500000
1982-02-09,54420000
1982-02-10,46620000
1982-02-11,46730000
1982-02-12,37070000
1982-02-16,48880000
1982-02-17,47660000
1982-02-18,60810000
1982-02-19,51340000
1982-02-22,58310000
1982-02-23,60100000
1982-02-24,64800000
1982-02-25,54160000
1982-02-26,43840000
1982-03-01,53010000
1982-03-02,63800000
1982-03-03,70230000
1982-03-04,74340000
1982-03-05,67440000
1982-03-08,67330000
1982-03-09,76060000
1982-03-10,59440000
1982-03-11,52960000
1982-03-12,49600000
1982-03-15,43370000
1982-03-16,48900000
1982-03-17,48900000
1982-03-18,54270000
1982-03-19,46250000
1982-03-22,57610000
1982-03-23,67130000
1982-03-24,49380000
1982-03-25,51970000
1982-03-26,42400000
1982-03-29,37100000
1982-03-30,43900000
1982-03-31,43300000
1982-04-01,57100000
1982-04-02,59800000
1982-04-05,46900000
1982-04-06,43200000
1982-04-07,53130000
1982-04-08,60190000
1982-04-12,46520000
1982-04-13,48660000
1982-04-14,45150000
1982-04-15,45700000
1982-04-16,55890000
1982-04-19,58470000
1982-04-20,54610000
1982-04-21,57820000
1982-04-22,64470000
1982-04-23,71840000
1982-04-26,60500000
1982-04-27,56480000
1982-04-28,50530000
1982-04-29,51330000
1982-04-30,48200000
1982-05-03,46490000
1982-05-04,58720000
1982-05-05,58860000
1982-05-06,67540000
1982-05-07,67130000
1982-05-10,46300000
1982-05-11,54680000
1982-05-12,59210000
1982-05-13,58230000
1982-05-14,49900000
1982-05-17,45600000
1982-05-18,48970000
1982-05-19,48840000
1982-05-20,48330000
1982-05-21,45260000
1982-05-24,38510000
1982-05-25,44010000
1982-05-26,51250000
1982-05-27,44730000
1982-05-28,43900000
1982-06-01,41650000
1982-06-02,49220000
1982-06-03,48450000
1982-06-04,44110000
1982-06-07,44630000
1982-06-08,46820000
1982-06-09,55770000
1982-06-10,50950000
1982-06-11,68610000
1982-06-14,40100000
1982-06-15,44970000
1982-06-16,56280000
1982-06-17,49230000
1982-06-18,53800000
1982-06-21,50370000
1982-06-22,55290000
1982-06-23,62710000
1982-06-24,55860000
1982-06-25,38740000
1982-06-28,40700000
1982-06-29,46990000
1982-06-30,65280000
1982-07-01,47900000
1982-07-02,43760000
1982-07-06,44350000
1982-07-07,46920000
1982-07-08,63270000
1982-07-09,65870000
1982-07-12,74690000
1982-07-13,66170000
1982-07-14,58160000
1982-07-15,61090000
1982-07-16,58740000
1982-07-19,53030000
1982-07-20,61060000
1982-07-21,66770000
1982-07-22,53870000
1982-07-23,47280000
1982-07-26,37740000
1982-07-27,45740000
1982-07-28,53830000
1982-07-29,55680000
1982-07-30,39270000
1982-08-02,53460000
1982-08-03,60480000
1982-08-04,53440000
1982-08-05,54700000
1982-08-06,48660000
1982-08-09,54560000
1982-08-10,52680000
1982-08-11,49040000
1982-08-12,50080000
1982-08-13,44720000
1982-08-16,55420000
1982-08-17,92860000
1982-08-18,132690000
1982-08-19,78270000
1982-08-20,95890000
1982-08-23,110310000
1982-08-24,121650000
1982-08-25,106200000
1982-08-26,137330000
1982-08-27,74410000
1982-08-30,59560000
1982-08-31,86360000
1982-09-01,82830000
1982-09-02,74740000
1982-09-03,130910000
1982-09-07,68960000
1982-09-08,77960000
1982-09-09,73090000
1982-09-10,71080000
1982-09-13,59520000
1982-09-14,83070000
1982-09-15,69680000
1982-09-16,78900000
1982-09-17,63950000
1982-09-20,58520000
1982-09-21,82920000
1982-09-22,113150000
1982-09-23,68260000
1982-09-24,54600000
1982-09-27,44840000
1982-09-28,65900000
1982-09-29,62550000
1982-09-30,62610000
1982-10-01,65000000
1982-10-04,55650000
1982-10-05,69770000
1982-10-06,93570000
1982-10-07,147070000
1982-10-08,122250000
1982-10-11,138530000
1982-10-12,126310000
1982-10-13,139800000
1982-10-14,107530000
1982-10-15,80290000
1982-10-18,83790000
1982-10-19,100850000
1982-10-20,98680000
1982-10-21,122460000
1982-10-22,101120000
1982-10-25,83720000
1982-10-26,102080000
1982-10-27,81670000
1982-10-28,73590000
1982-10-29,74830000
1982-11-01,73530000
1982-11-02,104770000
1982-11-03,137010000
1982-11-04,149350000
1982-11-05,96550000
1982-11-08,75240000
1982-11-09,111220000
1982-11-10,113240000
1982-11-11,78410000
1982-11-12,95080000
1982-11-15,78900000
1982-11-16,102910000
1982-11-17,84440000
1982-11-18,77620000
1982-11-19,70310000
1982-11-22,74960000
1982-11-23,72920000
1982-11-24,67220000
1982-11-26,38810000
1982-11-29,61080000
1982-11-30,93470000
1982-12-01,107850000
1982-12-02,77600000
1982-12-03,71540000
1982-12-06,83880000
1982-12-07,111620000
1982-12-08,97430000
1982-12-09,90320000
1982-12-10,86430000
1982-12-13,63140000
1982-12-14,98380000
1982-12-15,81030000
1982-12-16,73680000
1982-12-17,76010000
1982-12-20,62210000
1982-12-21,78010000
1982-12-22,83470000
1982-12-23,62880000
1982-12-27,64690000
1982-12-28,58610000
1982-12-29,54810000
1982-12-30,56380000
1982-12-31,42110000
1983-01-03,59080000
1983-01-04,75530000
1983-01-05,95390000
1983-01-06,129410000
1983-01-07,127290000
1983-01-10,101890000
1983-01-11,98250000
1983-01-12,109850000
1983-01-13,77030000
1983-01-14,86480000
1983-01-17,89210000
1983-01-18,78380000
1983-01-19,80900000
1983-01-20,82790000
1983-01-21,77110000
1983-01-24,90800000
1983-01-25,79740000
1983-01-26,73720000
1983-01-27,88120000
1983-01-28,89490000
1983-01-31,67140000
1983-02-01,82750000
1983-02-02,77220000
1983-02-03,78890000
1983-02-04,87000000
1983-02-07,86030000
1983-02-08,76580000
1983-02-09,84520000
1983-02-10,93510000
1983-02-11,86700000
1983-02-14,72640000
1983-02-15,89040000
1983-02-16,82100000
1983-02-17,74930000
1983-02-18,77420000
1983-02-22,84080000
1983-02-23,84100000
1983-02-24,113220000
1983-02-25,100970000
1983-02-28,83750000
1983-03-01,103750000
1983-03-02,112600000
1983-03-03,114440000
1983-03-04,90930000
1983-03-07,84020000
1983-03-08,79410000
1983-03-09,84250000
1983-03-10,95410000
1983-03-11,67240000
1983-03-14,61890000
1983-03-15,62410000
1983-03-16,83570000
1983-03-17,70290000
1983-03-18,75110000
1983-03-21,72160000
1983-03-22,79610000
1983-03-23,94980000
1983-03-24,92340000
1983-03-25,77330000
1983-03-28,58510000
1983-03-29,65300000
1983-03-30,75800000
1983-03-31,100570000
1983-04-04,66010000
1983-04-05,76810000
1983-04-06,77140000
1983-04-07,69480000
1983-04-08,67710000
1983-04-11,81440000
1983-04-12,79900000
1983-04-13,100520000
1983-04-14,90160000
1983-04-15,89590000
1983-04-18,88560000
1983-04-19,91210000
1983-04-20,110240000
1983-04-21,106170000
1983-04-22,92270000
1983-04-25,90150000
1983-04-26,91210000
1983-04-27,118140000
1983-04-28,94410000
1983-04-29,105750000
1983-05-02,88170000
1983-05-03,89550000
1983-05-04,101690000
1983-05-05,107860000
1983-05-06,128200000
1983-05-09,93670000
1983-05-10,104010000
1983-05-11,99820000
1983-05-12,84060000
1983-05-13,83110000
1983-05-16,76250000
1983-05-17,79510000
1983-05-18,99780000
1983-05-19,83260000
1983-05-20,73150000
1983-05-23,84960000
1983-05-24,109850000
1983-05-25,121050000
1983-05-26,94980000
1983-05-27,76290000
1983-05-31,73910000
1983-06-01,84460000
1983-06-02,89750000
1983-06-03,83110000
1983-06-06,87670000
1983-06-07,88550000
1983-06-08,96600000
1983-06-09,87440000
1983-06-10,78470000
1983-06-13,90700000
1983-06-14,97710000
1983-06-15,93410000
1983-06-16,124560000
1983-06-17,93630000
1983-06-20,84270000
1983-06-21,102880000
1983-06-22,110270000
1983-06-23,89590000
1983-06-24,80810000
1983-06-27,69360000
1983-06-28,82730000
1983-06-29,81580000
1983-06-30,76310000
1983-07-01,65110000
1983-07-05,67320000
1983-07-06,85670000
1983-07-07,97130000
1983-07-08,66520000
1983-07-11,61610000
1983-07-12,70220000
1983-07-13,68900000
1983-07-14,83500000
1983-07-15,63160000
1983-07-18,69110000
1983-07-19,74030000
1983-07-20,109310000
1983-07-21,101830000
1983-07-22,68850000
1983-07-25,73680000
1983-07-26,91280000
1983-07-27,99290000
1983-07-28,78410000
1983-07-29,95240000
1983-08-01,77210000
1983-08-02,74460000
1983-08-03,80370000
1983-08-04,100870000
1983-08-05,67850000
1983-08-08,71460000
1983-08-09,81420000
1983-08-10,82900000
1983-08-11,70630000
1983-08-12,71840000
1983-08-15,83200000
1983-08-16,71780000
1983-08-17,87800000
1983-08-18,82280000
1983-08-19,58950000
1983-08-22,76420000
1983-08-23,66800000
1983-08-24,72200000
1983-08-25,70140000
1983-08-26,61650000
1983-08-29,53030000
1983-08-30,62370000
1983-08-31,80800000
1983-09-01,76120000
1983-09-02,59300000
1983-09-06,87500000
1983-09-07,94240000
1983-09-08,79250000
1983-09-09,77990000
1983-09-12,114020000
1983-09-13,73970000
1983-09-14,73370000
1983-09-15,70420000
1983-09-16,75530000
1983-09-19,85630000
1983-09-20,103050000
1983-09-21,91280000
1983-09-22,97050000
1983-09-23,93180000
1983-09-26,86400000
1983-09-27,81100000
1983-09-28,75820000
1983-09-29,73730000
1983-09-30,70860000
1983-10-03,77230000
1983-10-04,90270000
1983-10-05,101710000
1983-10-06,118270000
1983-10-07,103630000
1983-10-10,67050000
1983-10-11,79510000
1983-10-12,75630000
1983-10-13,67750000
1983-10-14,71600000
1983-10-17,77730000
1983-10-18,91080000
1983-10-19,107790000
1983-10-20,86000000
1983-10-21,91640000
1983-10-24,85420000
1983-10-25,82530000
1983-10-26,79570000
1983-10-27,79570000
1983-10-28,81180000
1983-10-31,79460000
1983-11-01,84460000
1983-11-02,95210000
1983-11-03,85350000
1983-11-04,72080000
1983-11-07,69400000
1983-11-08,64900000
1983-11-09,83100000
1983-11-10,88730000
1983-11-11,74270000
1983-11-14,86880000
1983-11-15,77840000
1983-11-16,83380000
1983-11-17,80740000
1983-11-18,88280000
1983-11-21,97740000
